"row.ID","row.m.z","row.retention.time","All.identity.elements","posIEB_DD_2.mzXML.Peak.height","posIEB_DD_3.mzXML.Peak.height","posIEB_DD_4.mzXML.Peak.height","posIEB_DD_6.mzXML.Peak.height","pos_DD_1.mzXML.Peak.height","pos_DD_3.mzXML.Peak.height","posIEB_DD_1.mzXML.Peak.height","posIEB_DD_5.mzXML.Peak.height","pos_DD_4.mzXML.Peak.height","pos_DD_5.mzXML.Peak.height","pos_DD_2.mzXML.Peak.height","pos_DD_6.mzXML.Peak.height","NA.","ID_Ranked","Intensity_Ranked","Class_At_Max_Intensity","Adduct_At_Max_Intensity","Only_One_Class","Molecular","Adducts Confirmed by MS/MS"
290,832.739265441895,13.1863569444444,NA,13866943.3333333,13996769.6904762,14233025.0714286,14270143.5,14381729.1904762,13968577.7619048,14435528.1428571,14269236.6904762,14122183.952381,14173586.5238095,13920591.3809524,14160549.2142857,NA,"1_TG(15:0_16:1_18:2)+NH4 | 1_TG(14:0_17:1_18:2)+NH4 | 1_TG(13:0_18:1_18:2)+NH4 | 1_TG(15:1_16:0_18:2)+NH4 | 1_TG(14:1_17:0_18:2)+NH4 | 1_TG(15:0_16:0_18:3)+NH4 | 1_TG(15:1_16:1_18:1)+NH4 | 1_TG(15:0_17:1_17:2)+NH4 | 1_TG(16:1_16:1_17:1)+NH4 | 1_TG(14:0_15:0_20:3)+NH4 | 1_TG(16:0_16:1_17:2)+NH4 | 1_TG(13:0_16:1_20:2)+NH4 | 1_TG(14:1_17:1_18:1)+NH4 | 1_TG(14:0_17:2_18:1)+NH4 | 1_TG(14:0_17:0_18:3)+NH4 | 1_TG(14:1_15:0_20:2)+NH4 | 1_TG(15:1_17:1_17:1)+NH4 | 1_TG(14:0_15:1_20:2)+NH4 | 1_TG(13:0_16:0_20:3)+NH4 | 1_TG(13:0_18:0_18:3)+NH4 | 1_TG(12:0_17:1_20:2)+NH4 | 1_TG(15:1_17:0_17:2)+NH4 | 1_TG(14:1_17:2_18:0)+NH4 | 1_TG(12:0_17:0_20:3)+NH4","2482830.71 | 2099135.41 | 1838543.11 | 1804156.71 | 1400937.4 | 1214815.21 | 1143744.81 | 1086539.09 | 1049428.91 | 994242.5 | 961564.99 | 834563.947 | 830039.61 | 757586.09 | 741605.8 | 666188.747 | 658691.71 | 596198.647 | 553933.8 | 546923.356 | 473607.817 | 318350.98 | 125297.936 | 103463.56","TG","[M+NH4]+","Yes","TG(15:0_16:1_18:2)","[M+NH4]+"
311,810.754852294922,14.2840597222222,NA,12693544.4047619,12631504.4761905,12768071.4285714,12837131.8809524,12585396.0714286,12731771.8571429,12974349.3095238,12324023.1190476,12450545.4047619,12755296.6190476,12713530.8095238,12491299.0238095,NA,"1_TG(15:0_16:0_16:0)+NH4 | 1_TG(14:0_16:0_17:0)+NH4 | 1_TG(13:0_16:0_18:0)+NH4 | 1_TG(12:0_16:0_19:0)+NH4 | 1_TG(14:0_15:0_18:0)+NH4 | 1_TG(15:0_15:0_17:0)+NH4 | 1_TG(13:0_15:0_19:0)+NH4 | 1_TG(12:0_17:0_18:0)+NH4 | 1_TG(13:0_17:0_17:0)+NH4 | 1_TG(14:0_14:0_19:0)+NH4","4396254.73 | 3984650.03 | 3240594.88 | 3034152.843 | 2119291.83 | 1909079.73 | 1468181.553 | 741464.17 | 550749.08 | 525455.503","TG","[M+NH4]+","Yes","TG(15:0_16:0_16:0)","[M+NH4]+"
9127,782.723239029022,12.0000194444444,NA,3021788.75,2386375.95982143,2579521.83333333,2525218.24255952,2851903.25,2871421.5,2309762.28683036,2361697.98214286,2396021.9047619,2303912.50446429,2581573.25,2322223.62202381,NA,"1_TG(15:0_15:0_15:0)+NH4","9648.58","TG","[M+NH4]+","Yes","TG(15:0_15:0_15:0)","[M+NH4]+"
375,836.770749409994,12.7442611111111,NA,10057037.1547619,10036390.9464286,10697425.25,10467245.9464286,9246209.42559524,10308319.8482143,9670952.16369048,10130252.1011905,10249081.6488095,9629307.35714286,9880393.25,9398960.79761905,NA,"1_TG(15:0_17:0_17:1)+NH4","67703.96","TG","[M+NH4]+","Yes","TG(15:0_17:0_17:1)","[M+NH4]+"
526,810.75484975179,12.7336180555556,NA,6240772.99107143,6281564.61309524,6501183.76190476,6471243.11309524,5989373.45535714,6309479.57738095,6104869.67261905,6316942.17261905,6332312.09226191,5998751.09672619,6137947.86904762,5955456.44642857,NA,"1_TG(15:0_15:0_17:0)+NH4","50812.542","TG","[M+NH4]+","Yes","TG(15:0_15:0_17:0)","[M+NH4]+"
583,856.739110310872,12.7872069444444,NA,5322796.86904762,5549757.92857143,5563976.04761905,5482736.71428571,5403353.47619048,5328760.95238095,5432003.64285714,5619876.97619047,5706174.45238095,5518591.5,5731044.23809524,5483024.76190476,NA,"1_TG(15:0_18:2_18:3)+NH4 | 1_TG(15:1_18:2_18:2)+NH4 | 1_TG(15:1_18:1_18:3)+NH4 | 1_TG(16:1_17:2_18:2)+NH4 | 1_TG(16:1_17:1_18:3)+NH4 | 1_TG(16:0_17:2_18:3)+NH4 | 1_TG(15:0_18:1_18:4)+NH4 | 1_TG(15:0_16:1_20:4)+NH4 | 1_TG(14:0_15:0_22:5)+NH4 | 1_TG(15:1_16:0_20:4)+NH4 | 1_TG(15:1_16:1_20:3)+NH4 | 1_TG(16:0_17:1_18:4)+NH4 | 1_TG(17:1_17:2_17:2)+NH4 | 1_TG(14:0_17:1_20:4)+NH4 | 1_TG(14:0_17:2_20:3)+NH4","813861.21 | 486735.91 | 470401.49 | 375533.36 | 339039.6 | 335143.75 | 250656.93 | 249988.499 | 221572.126 | 199779.289 | 197935.076 | 69085.83 | 55786.41 | 45079.883 | 39339.82","TG","[M+NH4]+","Yes","TG(15:0_18:2_18:3)","[M+NH4]+"
4,874.786145528158,14.0904625,NA,1166443166.47619,1188937648.7619,1175064649.14286,1191462607.2381,1195718150.09524,1204315670.85714,1199643629.71429,1194738282.66667,1185526567.61905,1217037866.66667,1234427858.28571,1221568725.33333,NA,"1_TG(16:0_18:1_18:2)+NH4 | 1_TG(16:0_16:1_20:2)+NH4 | 1_TG(16:1_18:1_18:1)+NH4 | 1_TG(16:0_18:0_18:3)+NH4 | 1_TG(16:0_16:0_20:3)+NH4 | 1_TG(14:0_16:0_22:3)+NH4 | 1_TG(14:0_18:1_20:2)+NH4 | 1_TG(16:1_18:0_18:2)+NH4 | 1_TG(17:1_17:1_18:1)+NH4 | 1_TG(14:0_18:2_20:1)+NH4 | 1_TG(16:1_16:1_20:1)+NH4 | 1_TG(14:0_18:0_20:3)+NH4 | 1_TG(17:1_17:2_18:0)+NH4 | 1_TG(15:1_17:1_20:1)+NH4 | 1_TG(15:1_15:1_22:1)+NH4","348199707 | 126419966.1 | 124316391 | 124028334 | 122329591 | 121139162.56 | 119547389.38 | 119374837 | 119220957 | 112652371.5 | 7430248.22 | 5388844.28 | 4177257.7 | 2361447.56 | 2311188.1","TG","[M+NH4]+","Yes","TG(16:0_18:1_18:2)","[M+NH4]+|[M+Na]+"
7,876.801755269369,14.5644888888889,NA,996341839.238095,980166969.904762,962307836.952381,966000688.761905,963838301.714286,963065974.857143,1024727210.66667,970570116.571429,1024304451.04762,1022285479.61905,1011729080.38095,1002453019.42857,NA,"1_TG(16:0_18:1_18:1)+NH4 | 1_TG(16:1_18:0_18:1)+NH4 | 1_TG(14:0_18:1_20:1)+NH4 | 1_TG(17:0_17:1_18:1)+NH4 | 1_TG(16:0_18:0_18:2)+NH4 | 1_TG(16:0_16:1_20:1)+NH4 | 1_TG(16:0_16:0_20:2)+NH4 | 1_TG(14:0_18:0_20:2)+NH4 | 1_TG(17:1_17:1_18:0)+NH4 | 1_TG(14:0_18:2_20:0)+NH4 | 1_TG(17:0_17:0_18:2)+NH4 | 1_TG(14:0_16:1_22:1)+NH4 | 1_TG(16:1_16:1_20:0)+NH4","218715695 | 151801981 | 142776137.5 | 142595406.42 | 92435262 | 78676528 | 77509829.5 | 9355195 | 9015950.46 | 8361394.1 | 8326247.96 | 2383863.396 | 2332868.6","TG","[M+NH4]+","Yes","TG(16:0_18:1_18:1)","[M+NH4]+|[M+Na]+"
9,872.770355224609,13.5861472222222,NA,870182310.095238,884455968,852937846.857143,840875000.380952,833494425.904762,857512469.333333,871751617.523809,869851786.666667,845577846.857143,878944653.714286,849561507.047619,836328969.142857,NA,"1_TG(16:0_18:2_18:2)+NH4 | 1_TG(16:1_18:1_18:2)+NH4 | 1_TG(14:0_18:2_20:2)+NH4 | 1_TG(17:0_17:2_18:2)+NH4 | 1_TG(17:1_17:1_18:2)+NH4 | 1_TG(14:1_18:2_20:1)+NH4 | 1_TG(16:0_18:1_18:3)+NH4 | 1_TG(16:0_16:1_20:3)+NH4 | 1_TG(14:0_16:0_22:4)+NH4 | 1_TG(14:1_16:0_22:3)+NH4 | 1_TG(16:0_16:0_20:4)+NH4 | 1_TG(16:1_18:0_18:3)+NH4 | 1_TG(14:0_18:1_20:3)+NH4 | 1_TG(17:1_17:2_18:1)+NH4 | 1_TG(14:1_18:1_20:2)+NH4 | 1_TG(14:0_16:1_22:3)+NH4 | 1_TG(16:1_16:1_20:2)+NH4 | 1_TG(14:1_16:1_22:2)+NH4 | 1_TG(14:0_18:3_20:1)+NH4 | 1_TG(17:0_17:1_18:3)+NH4 | 1_TG(14:1_18:3_20:0)+NH4 | 1_TG(14:1_18:0_20:3)+NH4 | 1_TG(14:0_18:0_20:4)+NH4 | 1_TG(17:2_17:2_18:0)+NH4","172971556 | 129480521 | 111485751.68 | 111352510.036 | 111297302.94 | 111266519.313 | 81173567 | 71695021.9 | 63409807.37 | 63236636.3 | 63233025.63 | 17327478 | 12352021.6 | 11866018.34 | 11806285.77 | 9663567.21 | 9572011.98 | 9503289.635 | 9386496.223 | 9273162.576 | 9256081.39 | 2079001.69 | 1767046.33 | 1689977.4","TG","[M+NH4]+","Yes","TG(16:0_18:2_18:2)","[M+NH4]+|[M+Na]+"
16,848.770909627279,14.0151333333333,NA,487486461.142857,491663012.571429,494852259.428571,485489836.380952,485201306.095238,498767399.809524,484682024.571428,490518394.666667,476885635.619048,471346835.809524,483135730.285714,485314503.619048,NA,"1_TG(16:0_16:1_18:1)+NH4 | 1_TG(14:0_18:1_18:1)+NH4 | 1_TG(14:1_18:0_18:1)+NH4 | 1_TG(16:0_16:0_18:2)+NH4 | 1_TG(12:0_18:1_20:1)+NH4 | 1_TG(14:0_16:0_20:2)+NH4 | 1_TG(14:1_16:0_20:1)+NH4 | 1_TG(14:0_16:1_20:1)+NH4 | 1_TG(14:0_18:0_18:2)+NH4 | 1_TG(16:1_16:1_18:0)+NH4 | 1_TG(14:1_16:1_20:0)+NH4 | 1_TG(15:0_17:0_18:2)+NH4 | 1_TG(12:0_18:2_20:0)+NH4 | 1_TG(12:0_18:0_20:2)+NH4 | 1_TG(12:0_14:1_24:1)+NH4 | 1_TG(15:0_15:0_20:2)+NH4 | 1_TG(14:1_14:1_22:0)+NH4","127226828.3 | 76550658.3 | 63298708.49 | 62670508.3 | 62417617.43 | 54523650.76 | 40373086.29 | 40241101.2 | 38254163.4 | 26804773.4 | 25946914.469 | 23090386.09 | 23078885.609 | 1591112.09 | 680291.386 | 648758.23 | 635826.569","TG","[M+NH4]+","Yes","TG(16:0_16:1_18:1)","[M+NH4]+|[M+Na]+"
21,850.786590576172,14.5696847222222,NA,419826857.904762,408203909.333333,408644339.809524,409918894.47619,410107712,409266763.428571,421397569.904762,393745569.523809,420608908.190476,419689458.666667,412947390.857143,400982309.714286,NA,"1_TG(16:0_16:0_18:1)+NH4 | 1_TG(16:0_16:1_18:0)+NH4 | 1_TG(14:0_16:0_20:1)+NH4 | 1_TG(16:0_17:0_17:1)+NH4 | 1_TG(12:0_16:0_22:1)+NH4 | 1_TG(14:0_18:0_18:1)+NH4 | 1_TG(15:0_17:0_18:1)+NH4 | 1_TG(12:0_18:1_20:0)+NH4 | 1_TG(12:0_18:0_20:1)+NH4 | 1_TG(15:0_17:1_18:0)+NH4 | 1_TG(14:0_16:1_20:0)+NH4 | 1_TG(14:0_14:0_22:1)+NH4 | 1_TG(16:1_17:0_17:0)+NH4 | 1_TG(12:0_16:1_22:0)+NH4 | 1_TG(15:0_15:0_20:1)+NH4","78140625.9 | 52040989.2 | 49784290 | 48665260.52 | 48629230.393 | 33403478.9 | 29902579.69 | 29869435.29 | 2933564.92 | 2841142.75 | 2311053.67 | 1367757.473 | 1271183.98 | 1250412.184 | 434256.01","TG","[M+NH4]+","Yes","TG(16:0_16:0_18:1)","[M+NH4]+|[M+Na]+"
50,870.754684448242,13.1054222222222,NA,220595123.047619,225835847.619048,219516735.238095,223100616.380952,219215680,217247262.47619,218572021.333333,218956738.285714,222063635.809524,220771142.857143,218840979.809524,213685018.666667,NA,"1_TG(16:0_18:2_18:3)+NH4 | 1_TG(16:1_18:1_18:3)+NH4 | 1_TG(16:1_18:2_18:2)+NH4 | 1_TG(16:0_16:1_20:4)+NH4 | 1_TG(14:0_18:2_20:3)+NH4 | 1_TG(14:1_18:2_20:2)+NH4 | 1_TG(17:1_17:2_18:2)+NH4 | 1_TG(16:0_18:1_18:4)+NH4 | 1_TG(14:0_18:3_20:2)+NH4 | 1_TG(12:0_18:3_22:2)+NH4 | 1_TG(17:1_17:1_18:3)+NH4 | 1_TG(14:0_16:0_22:5)+NH4 | 1_TG(14:1_16:0_22:4)+NH4 | 1_TG(16:0_16:0_20:5)+NH4 | 1_TG(16:1_18:0_18:4)+NH4 | 1_TG(16:1_16:1_20:3)+NH4 | 1_TG(14:0_16:1_22:4)+NH4 | 1_TG(14:0_18:1_20:4)+NH4 | 1_TG(14:1_18:1_20:3)+NH4 | 1_TG(12:0_18:1_22:4)+NH4 | 1_TG(17:2_17:2_18:1)+NH4 | 1_TG(12:0_20:2_20:3)+NH4 | 1_TG(14:1_18:4_20:0)+NH4 | 1_TG(12:0_18:4_22:1)+NH4 | 1_TG(14:1_18:0_20:4)+NH4 | 1_TG(14:0_18:0_20:5)+NH4 | 1_TG(12:0_18:0_22:5)+NH4 | 1_TG(12:0_20:0_20:5)+NH4","33979702.1 | 17077891.1 | 16647204.1 | 13734594.6 | 13620011.2 | 13149854.94 | 13131675.32 | 12165919.9 | 11871649.62 | 11652429.494 | 11645344.22 | 10195434.3 | 10050054.63 | 9978702.568 | 4209412.58 | 4208638.4 | 4179351.31 | 2703676.4 | 2588903.52 | 2337463.064 | 2283742.2 | 700988.674 | 685487.56 | 676473.214 | 617872.4 | 597355.048 | 397038.734 | 391756.662","TG","[M+NH4]+","Yes","TG(16:0_18:2_18:3)","[M+NH4]+|[M+Na]+"
53,898.78512318929,13.9061027777778,NA,203887672,198855103.238095,197799627.809524,201058635.047619,192233531.238095,196454720.761905,201057365.52381,196149628.380952,197801472.952381,206059374.666667,202513882.285714,193390815.809524,NA,"1_TG(16:0_18:1_20:4)+NH4 | 1_TG(16:1_18:0_20:4)+NH4 | 1_TG(14:0_20:1_20:4)+NH4 | 1_TG(16:0_18:2_20:3)+NH4 | 1_TG(18:1_18:2_18:2)+NH4 | 1_TG(16:0_18:3_20:2)+NH4 | 1_TG(18:1_18:1_18:3)+NH4 | 1_TG(18:0_18:2_18:3)+NH4 | 1_TG(16:1_18:1_20:3)+NH4 | 1_TG(16:0_18:0_20:5)+NH4 | 1_TG(16:0_16:0_22:5)+NH4 | 1_TG(16:0_16:1_22:4)+NH4 | 1_TG(16:0_18:4_20:1)+NH4 | 1_TG(18:0_18:1_18:4)+NH4 | 1_TG(14:0_18:1_22:4)+NH4 | 1_TG(16:1_18:2_20:2)+NH4 | 1_TG(14:0_18:2_22:3)+NH4 | 1_TG(16:1_18:3_20:1)+NH4 | 1_TG(14:0_18:3_22:2)+NH4 | 1_TG(14:0_20:2_20:3)+NH4 | 1_TG(17:1_17:1_20:3)+NH4 | 1_TG(14:0_18:0_22:5)+NH4 | 1_TG(16:1_16:1_22:3)+NH4 | 1_TG(17:1_17:2_20:2)+NH4 | 1_TG(17:2_17:2_20:1)+NH4","23646095.6 | 16544745.5 | 15881273.96 | 8791494.6 | 6936304.6 | 6427215.25 | 5790475.6 | 5662862.4 | 5437992.7 | 5223950.35 | 5133847.4 | 5062354.5 | 4663296.34 | 4642686.08 | 4378272.7 | 3525404.35 | 3375693.951 | 2329970.76 | 2228588.206 | 1770415.55 | 1664159.452 | 1551193.5 | 551135.751 | 449962.029 | 398817.587","TG","[M+NH4]+","Yes","TG(16:0_18:1_20:4)","[M+NH4]+|[M+Na]+"
68,924.80054473877,13.9061027777778,NA,152185191.238095,150931711.619048,150139665.142857,150288486.095238,144030712.761905,146452153.142857,151629296.380952,150028835.047619,149489774.095238,152887883.047619,149825558.857143,145347557.333333,NA,"1_TG(16:0_18:1_22:5)+NH4 | 1_TG(18:1_18:1_20:4)+NH4 | 1_TG(16:0_20:2_20:4)+NH4 | 1_TG(18:0_18:2_20:4)+NH4 | 1_TG(18:1_18:2_20:3)+NH4 | 1_TG(18:0_18:1_20:5)+NH4 | 1_TG(16:1_18:1_22:4)+NH4 | 1_TG(16:0_18:2_22:4)+NH4 | 1_TG(16:1_20:1_20:4)+NH4 | 1_TG(16:1_18:0_22:5)+NH4 | 1_TG(18:1_18:3_20:2)+NH4 | 1_TG(18:1_18:4_20:1)+NH4 | 1_TG(16:0_20:3_20:3)+NH4 | 1_TG(14:0_20:1_22:5)+NH4 | 1_TG(16:0_18:3_22:3)+NH4 | 1_TG(16:0_20:1_20:5)+NH4 | 1_TG(18:0_18:3_20:3)+NH4 | 1_TG(18:0_18:4_20:2)+NH4 | 1_TG(18:2_18:3_20:1)+NH4 | 1_TG(14:0_20:2_22:4)+NH4 | 1_TG(18:2_18:2_20:2)+NH4 | 1_TG(16:1_18:2_22:3)+NH4 | 1_TG(16:1_20:2_20:3)+NH4 | 1_TG(14:0_20:3_22:3)+NH4 | 1_TG(16:1_18:4_22:1)+NH4 | 1_TG(14:0_20:5_22:1)+NH4","11381673.8 | 9637891.8 | 8498336.3 | 7302426.8 | 6523916.5 | 5726326.76 | 5708177.47 | 5389740.7 | 5374398.84 | 4990082.57 | 4820653.1 | 4667934.042 | 4276500.5 | 3915184.347 | 3484430.08 | 3479862.03 | 2266310.3 | 1400280.272 | 1378278.87 | 1365625.477 | 1364998.3 | 1350445.05 | 1328234.77 | 1163578.257 | 348762.152 | 332256.647","TG","[M+NH4]+","Yes","TG(16:0_18:1_22:5)","[M+NH4]+|[M+Na]+"
72,896.76963297526,13.3965138888889,NA,145115740.952381,147060269.714286,142703940.571429,142070779.047619,144609929.904762,144560269.904762,145383687.238095,145320764.190476,149942182.095238,145609193.142857,151547842.285714,145333579.047619,NA,"1_TG(16:0_18:2_20:4)+NH4 | 1_TG(16:1_18:1_20:4)+NH4 | 1_TG(14:0_20:2_20:4)+NH4 | 1_TG(14:1_20:1_20:4)+NH4 | 1_TG(18:1_18:2_18:3)+NH4 | 1_TG(16:0_18:1_20:5)+NH4 | 1_TG(16:0_18:3_20:3)+NH4 | 1_TG(16:0_16:1_22:5)+NH4 | 1_TG(16:1_18:2_20:3)+NH4 | 1_TG(16:0_18:4_20:2)+NH4 | 1_TG(18:0_18:2_18:4)+NH4 | 1_TG(14:0_18:2_22:4)+NH4 | 1_TG(16:0_16:0_22:6)+NH4 | 1_TG(14:0_18:1_22:5)+NH4 | 1_TG(14:1_18:2_22:3)+NH4 | 1_TG(18:2_18:2_18:2)+NH4 | 1_TG(16:1_18:3_20:2)+NH4 | 1_TG(16:1_18:0_20:5)+NH4 | 1_TG(14:0_18:3_22:3)+NH4 | 1_TG(18:1_18:1_18:4)+NH4 | 1_TG(18:0_18:3_18:3)+NH4 | 1_TG(14:1_18:3_22:2)+NH4 | 1_TG(14:0_20:1_20:5)+NH4 | 1_TG(14:1_18:1_22:4)+NH4 | 1_TG(16:1_18:4_20:1)+NH4 | 1_TG(14:1_18:0_22:5)+NH4 | 1_TG(14:0_18:4_22:2)+NH4 | 1_TG(16:1_16:1_22:4)+NH4 | 1_TG(14:0_20:3_20:3)+NH4 | 1_TG(14:1_18:4_22:1)+NH4 | 1_TG(14:1_20:2_20:3)+NH4 | 1_TG(14:0_18:0_22:6)+NH4","17736436.7 | 14506205.3 | 12474740.23 | 12316136.188 | 6700174.7 | 6676667.7 | 5392374.8 | 4114820.6 | 3573332.4 | 3426439.53 | 3307136.85 | 3114659.15 | 3058257.715 | 2876775 | 2876103.886 | 2869141.7 | 2676523.83 | 2533714.15 | 2431830.384 | 2415399 | 2349690.55 | 2282545.706 | 2223282.686 | 2147743.652 | 1004519.586 | 997137.352 | 769145.504 | 730598.75 | 715170.8 | 618191.079 | 574951.832 | 482713.565","TG","[M+NH4]+","Yes","TG(16:0_18:2_20:4)","[M+NH4]+"
80,852.801656657067,15.0517181818182,NA,120543795.714286,114475116.952381,112951147.428571,145840416,117570643.047619,119890617.238095,137522608,116669742.142857,0,118297533.428571,112362945.761905,115987760,NA,"1_TG(16:0_16:0_18:0)+NH4 | 1_TG(14:0_16:0_20:0)+NH4 | 1_TG(16:0_17:0_17:0)+NH4 | 1_TG(12:0_16:0_22:0)+NH4 | 1_TG(14:0_18:0_18:0)+NH4 | 1_TG(15:0_17:0_18:0)+NH4 | 1_TG(12:0_18:0_20:0)+NH4 | 1_TG(12:0_14:0_24:0)+NH4 | 1_TG(14:0_14:0_22:0)+NH4 | 1_TG(15:0_15:0_20:0)+NH4","17480344.91 | 11172153.7 | 10968335.39 | 10932763.22 | 6838277.71 | 6700184.62 | 6692512.86 | 281463.529 | 276499.06 | 116015.13","TG","[M+NH4]+","Yes","TG(16:0_16:0_18:0)","[M+NH4]+|[M+Na]+"
91,862.786437988281,14.2840597222222,NA,94662144.9523809,92844693.8095238,93921003.2380952,93658663.4285714,91998354,94090958.6666667,94203926.5714286,90213720,94125156.4761905,96037739.047619,95731056.8571429,91515455.047619,NA,"1_TG(16:0_17:1_18:1)+NH4 | 1_TG(15:0_18:1_18:1)+NH4 | 1_TG(16:1_17:0_18:1)+NH4 | 1_TG(15:1_18:0_18:1)+NH4 | 1_TG(13:0_18:1_20:1)+NH4 | 1_TG(15:0_16:0_20:2)+NH4 | 1_TG(16:0_17:0_18:2)+NH4 | 1_TG(17:0_17:1_17:1)+NH4 | 1_TG(16:0_17:2_18:0)+NH4 | 1_TG(15:1_16:0_20:1)+NH4 | 1_TG(16:1_17:1_18:0)+NH4 | 1_TG(15:0_18:0_18:2)+NH4 | 1_TG(14:0_17:1_20:1)+NH4 | 1_TG(15:1_17:1_19:0)+NH4 | 1_TG(15:0_16:1_20:1)+NH4 | 1_TG(15:0_17:2_19:0)+NH4 | 1_TG(14:0_17:0_20:2)+NH4 | 1_TG(17:0_17:0_17:2)+NH4 | 1_TG(14:0_18:2_19:0)+NH4 | 1_TG(16:1_16:1_19:0)+NH4 | 1_TG(13:0_18:0_20:2)+NH4","15782910.06 | 11240661.06 | 10270086.66 | 8820562.829 | 8689707.662 | 6679080.78 | 5914933.06 | 4269741.06 | 4229892.276 | 4112269.107 | 3838697.16 | 3527430.56 | 3246403.398 | 3206510.191 | 3174290.438 | 2659726.638 | 1238370.34 | 1172731.776 | 886513.482 | 612134.522 | 250285.104","TG","[M+NH4]+","Yes","TG(16:0_17:1_18:1)","[M+NH4]+|[M+Na]+"
113,864.802185058594,14.8218986111111,NA,67987560,70253091.4285714,70775989.3333333,71404086.0952381,71004368,71251945.7142857,70003405.9047619,71083862.8571429,71756113.1428571,68836344.3809524,71629646.9523809,70528207.4285714,NA,"1_TG(16:0_17:0_18:1)+NH4 | 1_TG(15:0_18:0_18:1)+NH4 | 1_TG(16:0_17:1_18:0)+NH4 | 1_TG(15:0_16:0_20:1)+NH4 | 1_TG(16:1_17:0_18:0)+NH4 | 1_TG(14:0_18:1_19:0)+NH4 | 1_TG(16:0_16:1_19:0)+NH4 | 1_TG(12:0_18:1_21:0)+NH4 | 1_TG(15:1_16:0_20:0)+NH4 | 1_TG(14:1_16:0_21:0)+NH4 | 1_TG(17:0_17:0_17:1)+NH4 | 1_TG(14:0_17:0_20:1)+NH4 | 1_TG(15:1_17:0_19:0)+NH4 | 1_TG(14:1_17:0_20:0)+NH4 | 1_TG(14:1_18:0_19:0)+NH4 | 1_TG(15:1_18:0_18:0)+NH4 | 1_TG(15:0_17:1_19:0)+NH4 | 1_TG(15:0_16:1_20:0)+NH4 | 1_TG(15:0_15:1_21:0)+NH4 | 1_TG(14:0_17:1_20:0)+NH4 | 1_TG(14:0_16:1_21:0)+NH4 | 1_TG(12:0_19:0_20:1)+NH4","17145413.28 | 8923773.48 | 8292653.88 | 7171252.51 | 6804818.61 | 6314536.6 | 6235905.61 | 6226960.982 | 6127724.135 | 6112136.323 | 5498118.88 | 5130928.63 | 5081744.63 | 5025560.424 | 1854833.919 | 1819893.63 | 1626848.08 | 1184992.315 | 1117407.234 | 632503.705 | 231244.334 | 217137.608","TG","[M+NH4]+","Yes","TG(16:0_17:0_18:1)","[M+NH4]+"
129,920.769643147786,13.1479888888889,NA,55063025.4285714,54876452.2857143,56233152.5714286,54576229.3333333,54389015.0476191,52332260.2857143,56502230,54320922.9523809,54351292.2857143,55220112.4761905,55406915.4285714,55411572.5714286,NA,"1_TG(16:0_18:2_22:6)+NH4 | 1_TG(16:1_18:1_22:6)+NH4 | 1_TG(16:0_20:4_20:4)+NH4 | 1_TG(18:2_18:2_20:4)+NH4 | 1_TG(16:0_18:3_22:5)+NH4 | 1_TG(16:1_18:2_22:5)+NH4 | 1_TG(18:1_18:2_20:5)+NH4 | 1_TG(16:0_20:3_20:5)+NH4 | 1_TG(16:0_18:4_22:4)+NH4 | 1_TG(18:2_18:3_20:3)+NH4 | 1_TG(18:1_18:3_20:4)+NH4 | 1_TG(18:2_18:4_20:2)+NH4 | 1_TG(16:1_20:3_20:4)+NH4 | 1_TG(18:0_18:4_20:4)+NH4 | 1_TG(16:1_20:2_20:5)+NH4 | 1_TG(18:0_18:3_20:5)+NH4 | 1_TG(16:1_18:3_22:4)+NH4 | 1_TG(18:1_18:4_20:3)+NH4 | 1_TG(18:3_18:3_20:2)+NH4","6124311.47 | 4658971.07 | 1675364.97 | 1557348.77 | 1233954.67 | 1184699.87 | 1165016.47 | 1163944.23 | 1025016.661 | 984390.63 | 952876.57 | 907723.249 | 902549.53 | 764703.881 | 348325.912 | 287147.644 | 286065.724 | 258001.167 | 152394.412","TG","[M+NH4]+","Yes","TG(16:0_18:2_22:6)","[M+NH4]+"
